                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    144,                 1.2596,                0.74176,                 1.7125,                0.91933,                0.89983,                0.93007,                0.48941,                 1.5651,                0.67357,                 2.2757,              0.0064855,              0.0064855,              0.0064855
                    145,                 1.2693,                0.77135,                 1.7289,                0.91771,                 0.8997,                0.92642,                0.48186,                 1.5701,                0.67485,                 2.2847,              0.0064608,              0.0064608,              0.0064608
                    146,                 1.2374,                0.70246,                 1.7053,                0.92451,                0.89379,                0.92832,                 0.4827,                 1.6053,                0.67533,                 2.3279,               0.006436,               0.006436,               0.006436
                    147,                 1.2463,                0.74231,                 1.7179,                0.91942,                0.90091,                0.92777,                0.48208,                 1.6061,                0.68718,                 2.3443,              0.0064112,              0.0064112,              0.0064112
                    148,                 1.2492,                0.71801,                 1.7115,                0.91834,                0.88315,                0.92207,                0.47079,                 1.6145,                0.67803,                 2.3417,              0.0063865,              0.0063865,              0.0063865
                    149,                 1.2455,                0.73387,                 1.6941,                0.91402,                0.88775,                0.92711,                0.47829,                 1.6069,                0.68044,                 2.3321,              0.0063618,              0.0063618,              0.0063618
                    150,                 1.2421,                0.72002,                 1.7052,                0.92844,                0.89543,                0.92884,                0.48301,                 1.5878,                0.67362,                  2.308,               0.006337,               0.006337,               0.006337
                    151,                 1.2343,                0.71467,                 1.6951,                0.93037,                0.89031,                0.92536,                0.47692,                 1.6027,                0.68257,                 2.3368,              0.0063122,              0.0063122,              0.0063122
                    152,                 1.2283,                0.72371,                 1.6905,                0.91422,                0.89757,                0.92396,                 0.4792,                 1.5965,                0.67545,                 2.3317,              0.0062875,              0.0062875,              0.0062875
                    153,                 1.2033,                0.70496,                 1.6555,                0.91732,                0.89458,                0.92359,                0.48059,                 1.5919,                0.67351,                 2.3288,              0.0062628,              0.0062628,              0.0062628
                    154,                 1.2271,                0.71778,                 1.6899,                0.92855,                0.89287,                 0.9235,                 0.4795,                 1.5926,                0.69106,                  2.345,               0.006238,               0.006238,               0.006238
                    155,                 1.2168,                0.69185,                 1.6961,                0.91362,                0.90141,                0.92389,                0.47467,                 1.6008,                0.67813,                 2.3562,              0.0062132,              0.0062132,              0.0062132
                    156,                 1.2046,                0.71003,                 1.6666,                0.92561,                0.89755,                 0.9227,                0.47719,                 1.6173,                0.68042,                 2.3588,              0.0061885,              0.0061885,              0.0061885
                    157,                 1.2215,                0.71711,                 1.7023,                0.92406,                0.88732,                0.92241,                0.47755,                 1.6132,                 0.6701,                 2.3577,              0.0061637,              0.0061637,              0.0061637
                    158,                 1.2123,                0.68957,                 1.6562,                0.92318,                0.89245,                0.92637,                0.48234,                 1.6023,                0.67671,                 2.3455,               0.006139,               0.006139,               0.006139
                    159,                 1.2086,                0.70712,                 1.6646,                0.92733,                0.89415,                0.92567,                0.48489,                 1.6059,                 0.6741,                 2.3508,              0.0061142,              0.0061142,              0.0061142
                    160,                 1.2122,                0.69201,                 1.6648,                 0.9325,                0.88946,                 0.9249,                0.48083,                 1.6184,                0.66956,                 2.3549,              0.0060895,              0.0060895,              0.0060895
                    161,                 1.2017,                0.69109,                  1.664,                0.93188,                0.88744,                0.92249,                0.47888,                 1.6036,                0.66666,                 2.3428,              0.0060647,              0.0060647,              0.0060647
                    162,                 1.1875,                0.69144,                 1.6525,                0.90854,                0.90733,                0.91978,                0.47423,                 1.6212,                0.68045,                 2.3738,                0.00604,                0.00604,                0.00604
                    163,                 1.1825,                0.70185,                 1.6393,                0.92819,                0.88434,                0.91493,                0.46595,                 1.6335,                0.67637,                 2.4102,              0.0060152,              0.0060152,              0.0060152
                    164,                 1.2128,                0.69184,                 1.6807,                0.91989,                0.89501,                 0.9197,                0.47943,                 1.6161,                0.66717,                 2.3723,              0.0059905,              0.0059905,              0.0059905
                    165,                 1.1847,                0.68337,                 1.6505,                0.92255,                0.89982,                0.92482,                0.48532,                 1.6063,                0.66499,                 2.3622,              0.0059658,              0.0059658,              0.0059658
                    166,                 1.1831,                0.70928,                 1.6508,                0.92962,                0.89637,                0.92388,                0.48498,                  1.602,                 0.6644,                 2.3574,               0.005941,               0.005941,               0.005941
